2026-04-20 09:22:06,797 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: connecting to localhost:9092 [('127.0.0.1', 9092) IPv4]
2026-04-20 09:22:06,797 - INFO - Probing node bootstrap-0 broker version
2026-04-20 09:22:06,798 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: Connection complete.
2026-04-20 09:22:06,901 - INFO - Broker version identified as 2.5.0
2026-04-20 09:22:06,902 - INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2026-04-20 09:22:06,903 - INFO - ✅ Đã kết nối Kafka (Chế độ Plaintext)
2026-04-20 09:22:07,319 - INFO - Websocket connected
2026-04-20 09:22:17,707 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:22:17,707 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:22:27,759 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:22:27,760 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:22:37,817 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:22:37,817 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:22:47,878 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:22:47,879 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:22:57,940 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:22:57,941 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:23:07,634 - ERROR - Lỗi xử lý dữ liệu: KafkaTimeoutError: Failed to update metadata after 60.0 secs.
2026-04-20 09:23:07,993 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:23:07,993 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:23:18,005 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:23:18,006 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:23:28,064 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:23:28,064 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:23:38,120 - WARNING - DNS lookup failed for kafka:9092, exception was [Errno -3] Temporary failure in name resolution. Is your advertised.listeners (called advertised.host.name before Kafka 9) correct and resolvable?
2026-04-20 09:23:38,120 - ERROR - DNS lookup failed for kafka:9092 (AddressFamily.AF_UNSPEC)
2026-04-20 09:23:38,172 - INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: connecting to kafka:9092 [('127.0.0.1', 9092) IPv4]
2026-04-20 09:23:38,172 - INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: Connection complete.
2026-04-20 09:23:38,172 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connected> [IPv4 ('127.0.0.1', 9092)]>: Closing connection. 
2026-04-20 09:23:38,185 - INFO - [SPEED] BTCUSDT  | Giá: 74390.93
2026-04-20 09:23:38,790 - INFO - [SPEED] ETHUSDT  | Giá: 2277.26
2026-04-20 09:23:38,790 - INFO - [SPEED] ETHUSDT  | Giá: 2277.26
2026-04-20 09:23:38,791 - INFO - [SPEED] ETHUSDT  | Giá: 2277.26
2026-04-20 09:23:38,792 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,793 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,794 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,794 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,796 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,796 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,797 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,799 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,799 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,801 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,801 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,803 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,803 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,803 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,804 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,805 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,806 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,807 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,808 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,808 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,809 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,809 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,810 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,810 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,811 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,812 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,813 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,814 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,815 - INFO - [SPEED] BTCUSDT  | Giá: 74393.7
2026-04-20 09:23:38,816 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,817 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,817 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,818 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,819 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,820 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,821 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,821 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,822 - INFO - [SPEED] BTCUSDT  | Giá: 74393.69
2026-04-20 09:23:38,822 - INFO - [SPEED] BTCUSDT  | Giá: 74393.08
2026-04-20 09:23:38,823 - INFO - [SPEED] BTCUSDT  | Giá: 74393.08
2026-04-20 09:23:38,824 - INFO - [SPEED] BTCUSDT  | Giá: 74392.6
2026-04-20 09:23:38,824 - INFO - [SPEED] BTCUSDT  | Giá: 74392.0
2026-04-20 09:23:38,825 - INFO - [SPEED] BTCUSDT  | Giá: 74390.95
2026-04-20 09:23:38,825 - INFO - [SPEED] BTCUSDT  | Giá: 74390.95
2026-04-20 09:23:38,825 - INFO - [SPEED] BTCUSDT  | Giá: 74390.93
2026-04-20 09:23:38,826 - INFO - [SPEED] BTCUSDT  | Giá: 74390.93
2026-04-20 09:23:38,826 - INFO - [SPEED] BTCUSDT  | Giá: 74390.93
2026-04-20 09:23:38,827 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,828 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,829 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,830 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,831 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,831 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,832 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,832 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,832 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,833 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,833 - INFO - [SPEED] ETHUSDT  | Giá: 2277.25
2026-04-20 09:23:38,834 - INFO - [SPEED] ETHUSDT  | Giá: 2277.24
2026-04-20 09:23:38,835 - INFO - [SPEED] ETHUSDT  | Giá: 2277.24
2026-04-20 09:23:38,835 - INFO - [SPEED] ETHUSDT  | Giá: 2277.24
2026-04-20 09:23:38,836 - INFO - [SPEED] ETHUSDT  | Giá: 2277.24
2026-04-20 09:23:38,837 - INFO - [SPEED] ETHUSDT  | Giá: 2277.23
2026-04-20 09:23:38,838 - INFO - [SPEED] ETHUSDT  | Giá: 2277.22
2026-04-20 09:23:38,839 - INFO - [SPEED] ETHUSDT  | Giá: 2277.22
2026-04-20 09:23:38,840 - INFO - [SPEED] ETHUSDT  | Giá: 2277.22
2026-04-20 09:23:38,840 - INFO - [SPEED] ETHUSDT  | Giá: 2277.22
2026-04-20 09:23:38,841 - INFO - [SPEED] ETHUSDT  | Giá: 2277.22
2026-04-20 09:23:38,841 - INFO - [SPEED] ETHUSDT  | Giá: 2277.22
2026-04-20 09:23:38,842 - INFO - [SPEED] ETHUSDT  | Giá: 2277.22
2026-04-20 09:23:38,854 - ERROR - ❌ Lỗi lưu MinIO: An error occurred (NoSuchBucket) when calling the PutObject operation: The specified bucket does not exist
2026-04-20 09:23:38,854 - INFO - [SPEED] ETHUSDT  | Giá: 2277.21
2026-04-20 09:23:38,855 - INFO - [SPEED] ETHUSDT  | Giá: 2277.21
2026-04-20 09:23:38,855 - INFO - [SPEED] ETHUSDT  | Giá: 2277.21
2026-04-20 09:23:38,856 - INFO - [SPEED] ETHUSDT  | Giá: 2277.21
2026-04-20 09:23:38,858 - INFO - [SPEED] ETHUSDT  | Giá: 2277.21
2026-04-20 09:23:38,859 - INFO - [SPEED] ETHUSDT  | Giá: 2277.21
2026-04-20 09:23:38,859 - INFO - [SPEED] ETHUSDT  | Giá: 2277.21
2026-04-20 09:23:38,860 - INFO - [SPEED] ETHUSDT  | Giá: 2277.2
2026-04-20 09:23:38,860 - INFO - [SPEED] ETHUSDT  | Giá: 2277.2
2026-04-20 09:23:38,862 - INFO - [SPEED] ETHUSDT  | Giá: 2277.2
2026-04-20 09:23:38,863 - INFO - [SPEED] ETHUSDT  | Giá: 2277.2
2026-04-20 09:23:38,864 - INFO - [SPEED] ETHUSDT  | Giá: 2277.19
2026-04-20 09:23:38,864 - INFO - [SPEED] ETHUSDT  | Giá: 2277.17
2026-04-20 09:23:38,865 - INFO - [SPEED] ETHUSDT  | Giá: 2277.17
2026-04-20 09:23:38,865 - INFO - [SPEED] ETHUSDT  | Giá: 2277.17
2026-04-20 09:23:38,866 - INFO - [SPEED] ETHUSDT  | Giá: 2277.17
2026-04-20 09:23:38,866 - INFO - [SPEED] ETHUSDT  | Giá: 2277.17
2026-04-20 09:23:38,868 - INFO - [SPEED] ETHUSDT  | Giá: 2277.17
2026-04-20 09:23:38,869 - INFO - [SPEED] ETHUSDT  | Giá: 2277.17
2026-04-20 09:23:38,869 - INFO - [SPEED] ETHUSDT  | Giá: 2277.17
2026-04-20 09:23:38,870 - INFO - [SPEED] ETHUSDT  | Giá: 2277.15
2026-04-20 09:23:38,871 - INFO - [SPEED] ETHUSDT  | Giá: 2277.15
2026-04-20 09:23:38,871 - INFO - [SPEED] ETHUSDT  | Giá: 2277.15
2026-04-20 09:23:38,871 - INFO - [SPEED] ETHUSDT  | Giá: 2277.15
2026-04-20 09:23:38,872 - INFO - [SPEED] ETHUSDT  | Giá: 2277.14
2026-04-20 09:23:38,873 - INFO - [SPEED] ETHUSDT  | Giá: 2277.14
2026-04-20 09:23:38,874 - INFO - [SPEED] ETHUSDT  | Giá: 2277.14
2026-04-20 09:23:38,875 - INFO - [SPEED] ETHUSDT  | Giá: 2277.14
2026-04-20 09:23:38,875 - INFO - [SPEED] ETHUSDT  | Giá: 2277.14
2026-04-20 09:23:38,876 - INFO - [SPEED] ETHUSDT  | Giá: 2277.13
2026-04-20 09:23:38,877 - INFO - [SPEED] ETHUSDT  | Giá: 2277.13
2026-04-20 09:23:38,878 - INFO - [SPEED] ETHUSDT  | Giá: 2277.13
2026-04-20 09:23:38,879 - INFO - [SPEED] ETHUSDT  | Giá: 2277.13
2026-04-20 09:23:38,880 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,880 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,881 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,882 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,882 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,883 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,883 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,884 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,884 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,885 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,886 - INFO - [SPEED] ETHUSDT  | Giá: 2277.12
2026-04-20 09:23:38,887 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,888 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,889 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,890 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,891 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,892 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,893 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,893 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,894 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,894 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,895 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,895 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,896 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,897 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,898 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,899 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,899 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,899 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,900 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,900 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,900 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,901 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,901 - INFO - [SPEED] SOLUSDT  | Giá: 83.99
2026-04-20 09:23:38,902 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,902 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,903 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,903 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,903 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,904 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,904 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,905 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,906 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,907 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,907 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,908 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,909 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,909 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,909 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,910 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,910 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,910 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,911 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,911 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,912 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,913 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,913 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,914 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,915 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,917 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,917 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,918 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,918 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,919 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,919 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,920 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,921 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,932 - ERROR - ❌ Lỗi lưu MinIO: An error occurred (NoSuchBucket) when calling the PutObject operation: The specified bucket does not exist
2026-04-20 09:23:38,932 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,932 - INFO - [SPEED] ETHUSDT  | Giá: 2277.11
2026-04-20 09:23:38,933 - INFO - [SPEED] ETHUSDT  | Giá: 2277.1
2026-04-20 09:23:38,934 - INFO - [SPEED] ETHUSDT  | Giá: 2277.1
2026-04-20 09:23:38,935 - INFO - [SPEED] ETHUSDT  | Giá: 2277.1
2026-04-20 09:23:38,936 - INFO - [SPEED] ETHUSDT  | Giá: 2277.1
2026-04-20 09:23:38,937 - INFO - [SPEED] ETHUSDT  | Giá: 2277.1
2026-04-20 09:23:38,937 - INFO - [SPEED] ETHUSDT  | Giá: 2277.1
2026-04-20 09:23:38,938 - INFO - [SPEED] ETHUSDT  | Giá: 2277.09
2026-04-20 09:23:38,938 - INFO - [SPEED] ETHUSDT  | Giá: 2277.09
2026-04-20 09:23:38,939 - INFO - [SPEED] ETHUSDT  | Giá: 2277.09
2026-04-20 09:23:38,940 - INFO - [SPEED] ETHUSDT  | Giá: 2277.08
2026-04-20 09:23:38,941 - INFO - [SPEED] ETHUSDT  | Giá: 2277.08
2026-04-20 09:23:38,942 - INFO - [SPEED] ETHUSDT  | Giá: 2277.08
2026-04-20 09:23:38,942 - INFO - [SPEED] ETHUSDT  | Giá: 2277.08
2026-04-20 09:23:38,943 - INFO - [SPEED] ETHUSDT  | Giá: 2277.08
2026-04-20 09:23:38,943 - INFO - [SPEED] ETHUSDT  | Giá: 2277.06
2026-04-20 09:23:38,944 - INFO - [SPEED] ETHUSDT  | Giá: 2277.06
2026-04-20 09:23:38,944 - INFO - [SPEED] ETHUSDT  | Giá: 2277.05
2026-04-20 09:23:38,945 - INFO - [SPEED] ETHUSDT  | Giá: 2277.05
2026-04-20 09:23:38,946 - INFO - [SPEED] ETHUSDT  | Giá: 2277.05
2026-04-20 09:23:38,946 - INFO - [SPEED] ETHUSDT  | Giá: 2277.05
2026-04-20 09:23:38,946 - INFO - [SPEED] ETHUSDT  | Giá: 2277.04
2026-04-20 09:23:38,947 - INFO - [SPEED] ETHUSDT  | Giá: 2277.04
2026-04-20 09:23:38,947 - INFO - [SPEED] ETHUSDT  | Giá: 2277.04
2026-04-20 09:23:38,948 - INFO - [SPEED] ETHUSDT  | Giá: 2277.04
2026-04-20 09:23:38,949 - INFO - [SPEED] ETHUSDT  | Giá: 2277.04
2026-04-20 09:23:38,950 - INFO - [SPEED] ETHUSDT  | Giá: 2277.04
2026-04-20 09:23:38,951 - INFO - [SPEED] ETHUSDT  | Giá: 2277.04
2026-04-20 09:23:38,951 - INFO - [SPEED] ETHUSDT  | Giá: 2277.03
2026-04-20 09:23:38,951 - INFO - [SPEED] ETHUSDT  | Giá: 2277.03
2026-04-20 09:23:38,952 - INFO - [SPEED] ETHUSDT  | Giá: 2277.02
2026-04-20 09:23:38,952 - INFO - [SPEED] ETHUSDT  | Giá: 2277.02
2026-04-20 09:23:38,953 - INFO - [SPEED] ETHUSDT  | Giá: 2277.02
2026-04-20 09:23:38,953 - INFO - [SPEED] ETHUSDT  | Giá: 2277.02
2026-04-20 09:23:38,953 - INFO - [SPEED] ETHUSDT  | Giá: 2277.02
2026-04-20 09:23:38,954 - INFO - [SPEED] ETHUSDT  | Giá: 2277.02
2026-04-20 09:23:38,955 - INFO - [SPEED] ETHUSDT  | Giá: 2277.01
2026-04-20 09:23:38,955 - INFO - [SPEED] ETHUSDT  | Giá: 2277.0
2026-04-20 09:23:38,955 - INFO - [SPEED] ETHUSDT  | Giá: 2277.0
2026-04-20 09:23:38,956 - INFO - [SPEED] ETHUSDT  | Giá: 2277.0
2026-04-20 09:23:38,957 - INFO - [SPEED] ETHUSDT  | Giá: 2277.0
2026-04-20 09:23:38,957 - INFO - [SPEED] ETHUSDT  | Giá: 2277.0
2026-04-20 09:23:38,959 - INFO - [SPEED] ETHUSDT  | Giá: 2276.99
2026-04-20 09:23:38,959 - INFO - [SPEED] ETHUSDT  | Giá: 2276.98
2026-04-20 09:23:38,960 - INFO - [SPEED] ETHUSDT  | Giá: 2276.98
2026-04-20 09:23:38,960 - INFO - [SPEED] ETHUSDT  | Giá: 2276.98
2026-04-20 09:23:38,961 - INFO - [SPEED] ETHUSDT  | Giá: 2276.96
2026-04-20 09:23:38,961 - INFO - [SPEED] ETHUSDT  | Giá: 2276.96
2026-04-20 09:23:38,962 - INFO - [SPEED] ETHUSDT  | Giá: 2276.96
2026-04-20 09:23:38,963 - INFO - [SPEED] ETHUSDT  | Giá: 2276.96
2026-04-20 09:23:38,963 - INFO - [SPEED] ETHUSDT  | Giá: 2276.94
2026-04-20 09:23:38,963 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,964 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,965 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,966 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,966 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,967 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,967 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,968 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,968 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,969 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,969 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,970 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,970 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,970 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,972 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,974 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,974 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,975 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,975 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,975 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,976 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,977 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,977 - INFO - [SPEED] SOLUSDT  | Giá: 83.98
2026-04-20 09:23:38,977 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,978 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,978 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,979 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,980 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,981 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,981 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,982 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,982 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,982 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,983 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,984 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,984 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
2026-04-20 09:23:38,985 - INFO - [SPEED] BTCUSDT  | Giá: 74390.92
